g0_sw,g0_op,g0_arch,g0_func,g0_filename,g1_sw,g1_op,g1_arch,g1_func,g1_filename,ground_truth
openssl-101u,O3,x86,76,./data/decomp/openssl-101u_x86_gcc_O3_extraction/cswift_rand_bytes@0819edc0.c,openssl-101f,O3,mips,76,./data/decomp/openssl-101f_mips_gcc_O3_extraction/cswift_rand_bytes@005d2070.c,1
openssl-101u,O3,x86,18,./data/decomp/openssl-101u_x86_gcc_O3_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@081d9f40.c,openssl-101f,O0,mips,18,./data/decomp/openssl-101f_mips_gcc_O0_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0061cce0.c,1
openssl-101u,O3,x86,19,./data/decomp/openssl-101u_x86_gcc_O3_extraction/d2i_GOST_KEY_PARAMS@081d9e40.c,openssl-101f,O0,x86,19,./data/decomp/openssl-101f_x86_gcc_O0_extraction/d2i_GOST_KEY_PARAMS@081d9bf0.c,1
openssl-101u,O3,x86,17,./data/decomp/openssl-101u_x86_gcc_O3_extraction/BN_kronecker@081deef0.c,openssl-101f,O2,mips,63,./data/decomp/openssl-101f_mips_gcc_O2_extraction/RSA_verify_PKCS1_PSS@00628440.c,0
openssl-101u,O3,x86,75,./data/decomp/openssl-101u_x86_gcc_O3_extraction/by_dir_entry_free@08166860.c,openssl-101u,O3,x86,55,./data/decomp/openssl-101u_x86_gcc_O3_extraction/param_copy_gost94@081d82c0.c,0
openssl-101u,O3,x86,76,./data/decomp/openssl-101u_x86_gcc_O3_extraction/cswift_rand_bytes@0819edc0.c,openssl-101f,O0,arm,11,./data/decomp/openssl-101f_arm_gcc_O0_extraction/BN_GF2m_mod_mul@0011fc6c.c,0
openssl-101u,O3,x86,18,./data/decomp/openssl-101u_x86_gcc_O3_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@081d9f40.c,openssl-101u,O1,mips,39,./data/decomp/openssl-101u_mips_gcc_O1_extraction/ec_GFp_simple_point_set_affine_coordinates@0062eb14.c,0
openssl-101u,O3,x86,19,./data/decomp/openssl-101u_x86_gcc_O3_extraction/d2i_GOST_KEY_PARAMS@081d9e40.c,openssl-101f,O1,arm,64,./data/decomp/openssl-101f_arm_gcc_O1_extraction/sha_block_data_order@0011d07c.c,0
openssl-101u,O3,x86,20,./data/decomp/openssl-101u_x86_gcc_O3_extraction/decode_gost_algor_params@081d79d0.c,openssl-101u,O2,mips,20,./data/decomp/openssl-101u_mips_gcc_O2_extraction/decode_gost_algor_params@00618f2c.c,1
openssl-101u,O3,x86,21,./data/decomp/openssl-101u_x86_gcc_O3_extraction/DES_xcbc_encrypt@081de220.c,openssl-101f,O3,x86,21,./data/decomp/openssl-101f_x86_gcc_O3_extraction/DES_xcbc_encrypt@081ddf90.c,1
openssl-101u,O3,x86,77,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dgram_ctrl@0811e8c0.c,openssl-101u,O0,x86,77,./data/decomp/openssl-101u_x86_gcc_O0_extraction/dgram_ctrl@0811e8c0.c,1
openssl-101u,O3,x86,22,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dlfcn_bind_func@081e4600.c,openssl-101f,O3,x86,22,./data/decomp/openssl-101f_x86_gcc_O3_extraction/dlfcn_bind_func@081e4350.c,1
openssl-101u,O3,x86,23,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dlfcn_bind_var@081e4700.c,openssl-101u,O2,mips,23,./data/decomp/openssl-101u_mips_gcc_O2_extraction/dlfcn_bind_var@006295f0.c,1
openssl-101u,O3,x86,20,./data/decomp/openssl-101u_x86_gcc_O3_extraction/decode_gost_algor_params@081d79d0.c,openssl-101u,O1,mips,4,./data/decomp/openssl-101u_mips_gcc_O1_extraction/BIO_asn1_get_suffix@0062ada0.c,0
openssl-101u,O3,x86,21,./data/decomp/openssl-101u_x86_gcc_O3_extraction/DES_xcbc_encrypt@081de220.c,openssl-101u,O2,mips,15,./data/decomp/openssl-101u_mips_gcc_O2_extraction/BN_GF2m_mod_sqr_arr@00623ea0.c,0
openssl-101u,O3,x86,77,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dgram_ctrl@0811e8c0.c,openssl-101f,O3,mips,53,./data/decomp/openssl-101f_mips_gcc_O3_extraction/i2d_GOST_KEY_TRANSPORT@0061cb18.c,0
openssl-101u,O3,x86,22,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dlfcn_bind_func@081e4600.c,openssl-101f,O1,mips,76,./data/decomp/openssl-101f_mips_gcc_O1_extraction/cswift_rand_bytes@005d2070.c,0
openssl-101u,O3,x86,23,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dlfcn_bind_var@081e4700.c,openssl-101u,O3,x86,98,./data/decomp/openssl-101u_x86_gcc_O3_extraction/srp_verify_server_param@080cee70.c,0
openssl-101u,O3,x86,24,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dlfcn_globallookup@081e4320.c,openssl-101f,O1,mips,24,./data/decomp/openssl-101f_mips_gcc_O1_extraction/dlfcn_globallookup@00629a60.c,1
openssl-101u,O3,x86,95,./data/decomp/openssl-101u_x86_gcc_O3_extraction/doapr_outch.constprop.0@0811a260.c,openssl-101u,O0,arm,95,./data/decomp/openssl-101u_arm_gcc_O0_extraction/doapr_outch.constprop.0@0009f7cc.c,1
openssl-101u,O3,x86,96,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dtls1_link_min_mtu@080bb4c0.c,openssl-101u,O1,mips,96,./data/decomp/openssl-101u_mips_gcc_O1_extraction/dtls1_link_min_mtu@004a4df8.c,1
openssl-101u,O3,x86,25,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_mont_field_encode@081e2b20.c,openssl-101f,O0,x86,25,./data/decomp/openssl-101f_x86_gcc_O0_extraction/ec_GFp_mont_field_encode@081e2870.c,1
openssl-101u,O3,x86,26,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_mont_field_sqr@081e2ac0.c,openssl-101u,O3,mips,26,./data/decomp/openssl-101u_mips_gcc_O3_extraction/ec_GFp_mont_field_sqr@00627294.c,1
openssl-101u,O3,x86,24,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dlfcn_globallookup@081e4320.c,openssl-101f,O2,x86,90,./data/decomp/openssl-101f_x86_gcc_O2_extraction/surewarehk_finish@081a4ef0.c,0
openssl-101u,O3,x86,95,./data/decomp/openssl-101u_x86_gcc_O3_extraction/doapr_outch.constprop.0@0811a260.c,openssl-101u,O1,arm,60,./data/decomp/openssl-101u_arm_gcc_O1_extraction/pub_encode_gost94@0011948c.c,0
openssl-101u,O3,x86,96,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dtls1_link_min_mtu@080bb4c0.c,openssl-101u,O1,arm,45,./data/decomp/openssl-101u_arm_gcc_O1_extraction/gost_cipher_init@0011acb0.c,0
openssl-101u,O3,x86,25,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_mont_field_encode@081e2b20.c,openssl-101u,O1,x86,52,./data/decomp/openssl-101u_x86_gcc_O1_extraction/i2d_GOST_KEY_AGREEMENT_INFO@081d9de0.c,0
openssl-101u,O3,x86,26,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_mont_field_sqr@081e2ac0.c,openssl-101f,O2,mips,94,./data/decomp/openssl-101f_mips_gcc_O2_extraction/__start@00421540.c,0
openssl-101u,O3,x86,27,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_mont_group_init@081e26d0.c,openssl-101u,O2,arm,27,./data/decomp/openssl-101u_arm_gcc_O2_extraction/ec_GFp_mont_group_init@0011f6c4.c,1
openssl-101u,O3,x86,78,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_nist_field_mul@081e2e50.c,openssl-101f,O3,x86,78,./data/decomp/openssl-101f_x86_gcc_O3_extraction/ec_GFp_nist_field_mul@081e2ba0.c,1
openssl-101u,O3,x86,79,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_nist_group_copy@081e2c50.c,openssl-101u,O1,mips,79,./data/decomp/openssl-101u_mips_gcc_O1_extraction/ec_GFp_nist_group_copy@00627470.c,1
openssl-101u,O3,x86,80,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_nist_group_set_curve@081e2c70.c,openssl-101u,O2,mips,80,./data/decomp/openssl-101u_mips_gcc_O2_extraction/ec_GFp_nist_group_set_curve@00627488.c,1
openssl-101u,O3,x86,28,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_get_Jprojective_coordinates_GFp@081e77c0.c,openssl-101u,O0,arm,28,./data/decomp/openssl-101u_arm_gcc_O0_extraction/ec_GFp_simple_get_Jprojective_coordinates_GFp@0012183c.c,1
openssl-101u,O3,x86,27,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_mont_group_init@081e26d0.c,openssl-101u,O0,mips,30,./data/decomp/openssl-101u_mips_gcc_O0_extraction/ec_GFp_simple_group_clear_finish@0062d184.c,0
openssl-101u,O3,x86,78,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_nist_field_mul@081e2e50.c,openssl-101f,O2,x86,34,./data/decomp/openssl-101f_x86_gcc_O2_extraction/ec_GFp_simple_invert@081e90a0.c,0
openssl-101u,O3,x86,79,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_nist_group_copy@081e2c50.c,openssl-101u,O2,mips,62,./data/decomp/openssl-101u_mips_gcc_O2_extraction/RSA_padding_add_PKCS1_PSS@006284c8.c,0
openssl-101u,O3,x86,80,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_nist_group_set_curve@081e2c70.c,openssl-101f,O2,arm,42,./data/decomp/openssl-101f_arm_gcc_O2_extraction/gost2001_param_encode@0011a024.c,0
openssl-101u,O3,x86,28,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_get_Jprojective_coordinates_GFp@081e77c0.c,openssl-101u,O2,x86,90,./data/decomp/openssl-101u_x86_gcc_O2_extraction/surewarehk_finish@081a36a0.c,0
openssl-101u,O3,x86,29,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_group_check_discriminant@081e7990.c,openssl-101f,O3,x86,29,./data/decomp/openssl-101f_x86_gcc_O3_extraction/ec_GFp_simple_group_check_discriminant@081e76a0.c,1
openssl-101u,O3,x86,30,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_group_clear_finish@081e7420.c,openssl-101u,O0,x86,30,./data/decomp/openssl-101u_x86_gcc_O0_extraction/ec_GFp_simple_group_clear_finish@081e7420.c,1
openssl-101u,O3,x86,31,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_group_copy@081e8570.c,openssl-101f,O0,x86,31,./data/decomp/openssl-101f_x86_gcc_O0_extraction/ec_GFp_simple_group_copy@081e8280.c,1
openssl-101u,O3,x86,32,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_group_get_degree@081e7490.c,openssl-101u,O1,mips,32,./data/decomp/openssl-101u_mips_gcc_O1_extraction/ec_GFp_simple_group_get_degree@0062d234.c,1
openssl-101u,O3,x86,33,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_group_set_curve@081e8660.c,openssl-101f,O3,x86,33,./data/decomp/openssl-101f_x86_gcc_O3_extraction/ec_GFp_simple_group_set_curve@081e8370.c,1
openssl-101u,O3,x86,29,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_group_check_discriminant@081e7990.c,openssl-101u,O0,arm,63,./data/decomp/openssl-101u_arm_gcc_O0_extraction/RSA_verify_PKCS1_PSS@0011f9dc.c,0
openssl-101u,O3,x86,30,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_group_clear_finish@081e7420.c,openssl-101f,O2,arm,24,./data/decomp/openssl-101f_arm_gcc_O2_extraction/dlfcn_globallookup@00121880.c,0
openssl-101u,O3,x86,31,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_group_copy@081e8570.c,openssl-101u,O0,x86,86,./data/decomp/openssl-101u_x86_gcc_O0_extraction/padlock_init@081a8550.c,0
openssl-101u,O3,x86,32,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_group_get_degree@081e7490.c,openssl-101f,O1,mips,90,./data/decomp/openssl-101f_mips_gcc_O1_extraction/surewarehk_finish@005d8534.c,0
openssl-101u,O3,x86,33,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_group_set_curve@081e8660.c,openssl-101f,O0,mips,43,./data/decomp/openssl-101f_mips_gcc_O0_extraction/gost_cipher_cleanup@0061cfe0.c,0
openssl-101u,O3,x86,34,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_invert@081e9390.c,openssl-101u,O3,mips,34,./data/decomp/openssl-101u_mips_gcc_O3_extraction/ec_GFp_simple_invert@0062f784.c,1
openssl-101u,O3,x86,35,./data/decomp/openssl-101u_x86_gcc_O3_extraction/EC_GFp_simple_method@081e9ed0.c,openssl-101f,O3,x86,35,./data/decomp/openssl-101f_x86_gcc_O3_extraction/EC_GFp_simple_method@081e9c60.c,1
openssl-101u,O3,x86,36,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_point_copy@081e85f0.c,openssl-101f,O2,mips,36,./data/decomp/openssl-101f_mips_gcc_O2_extraction/ec_GFp_simple_point_copy@0062f0f4.c,1
openssl-101u,O3,x86,37,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_point_finish@081e73f0.c,openssl-101f,O1,arm,37,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_point_finish@001228f4.c,1
openssl-101u,O3,x86,38,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_point_get_affine_coordinates@081e7c00.c,openssl-101f,O0,x86,38,./data/decomp/openssl-101f_x86_gcc_O0_extraction/ec_GFp_simple_point_get_affine_coordinates@081e7910.c,1
openssl-101u,O3,x86,34,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_invert@081e9390.c,openssl-101f,O2,x86,45,./data/decomp/openssl-101f_x86_gcc_O2_extraction/gost_cipher_init@081db0d0.c,0
openssl-101u,O3,x86,35,./data/decomp/openssl-101u_x86_gcc_O3_extraction/EC_GFp_simple_method@081e9ed0.c,openssl-101u,O0,x86,57,./data/decomp/openssl-101u_x86_gcc_O0_extraction/param_print_gost94@081d8750.c,0
openssl-101u,O3,x86,36,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_point_copy@081e85f0.c,openssl-101u,O3,arm,9,./data/decomp/openssl-101u_arm_gcc_O3_extraction/BN_GF2m_mod_div@0011ee90.c,0
openssl-101u,O3,x86,37,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_point_finish@081e73f0.c,openssl-101f,O2,x86,23,./data/decomp/openssl-101f_x86_gcc_O2_extraction/dlfcn_bind_var@081e4450.c,0
openssl-101u,O3,x86,38,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_point_get_affine_coordinates@081e7c00.c,openssl-101u,O1,x86,34,./data/decomp/openssl-101u_x86_gcc_O1_extraction/ec_GFp_simple_invert@081e9390.c,0
openssl-101u,O3,x86,39,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_point_set_affine_coordinates@081e88d0.c,openssl-101u,O1,mips,39,./data/decomp/openssl-101u_mips_gcc_O1_extraction/ec_GFp_simple_point_set_affine_coordinates@0062eb14.c,1
openssl-101u,O3,x86,40,./data/decomp/openssl-101u_x86_gcc_O3_extraction/encode_gost_algor_params@081d8c50.c,openssl-101u,O2,mips,40,./data/decomp/openssl-101u_mips_gcc_O2_extraction/encode_gost_algor_params@0061a624.c,1
openssl-101u,O3,x86,81,./data/decomp/openssl-101u_x86_gcc_O3_extraction/general_allocate_boolean.constprop.5@08187cc0.c,openssl-101u,O3,mips,81,./data/decomp/openssl-101u_mips_gcc_O3_extraction/general_allocate_boolean.constprop.5@005b096c.c,1
openssl-101u,O3,x86,41,./data/decomp/openssl-101u_x86_gcc_O3_extraction/get_gost_engine_param@081db600.c,openssl-101u,O2,x86,41,./data/decomp/openssl-101u_x86_gcc_O2_extraction/get_gost_engine_param@081db600.c,1
openssl-101u,O3,x86,42,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost2001_param_encode@081d7f80.c,openssl-101f,O3,mips,42,./data/decomp/openssl-101f_mips_gcc_O3_extraction/gost2001_param_encode@0061a1d4.c,1
openssl-101u,O3,x86,39,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_simple_point_set_affine_coordinates@081e88d0.c,openssl-101u,O0,mips,49,./data/decomp/openssl-101u_mips_gcc_O0_extraction/GOST_KEY_TRANSPORT_free@0061c158.c,0
openssl-101u,O3,x86,40,./data/decomp/openssl-101u_x86_gcc_O3_extraction/encode_gost_algor_params@081d8c50.c,openssl-101u,O3,mips,95,./data/decomp/openssl-101u_mips_gcc_O3_extraction/doapr_outch.constprop.0@00524768.c,0
openssl-101u,O3,x86,81,./data/decomp/openssl-101u_x86_gcc_O3_extraction/general_allocate_boolean.constprop.5@08187cc0.c,openssl-101f,O1,arm,2,./data/decomp/openssl-101f_arm_gcc_O1_extraction/asn1_bio_free@001220fc.c,0
openssl-101u,O3,x86,41,./data/decomp/openssl-101u_x86_gcc_O3_extraction/get_gost_engine_param@081db600.c,openssl-101u,O0,mips,37,./data/decomp/openssl-101u_mips_gcc_O0_extraction/ec_GFp_simple_point_finish@0062d130.c,0
openssl-101u,O3,x86,42,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost2001_param_encode@081d7f80.c,openssl-101f,O1,x86,52,./data/decomp/openssl-101f_x86_gcc_O1_extraction/i2d_GOST_KEY_AGREEMENT_INFO@081d9b90.c,0
openssl-101u,O3,x86,43,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_cleanup@081da1a0.c,openssl-101f,O1,mips,43,./data/decomp/openssl-101f_mips_gcc_O1_extraction/gost_cipher_cleanup@0061cfe0.c,1
openssl-101u,O3,x86,44,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_ctl@081da6f0.c,openssl-101u,O2,arm,44,./data/decomp/openssl-101u_arm_gcc_O2_extraction/gost_cipher_ctl@0011a46c.c,1
openssl-101u,O3,x86,82,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_do_cnt@081da310.c,openssl-101u,O0,mips,82,./data/decomp/openssl-101u_mips_gcc_O0_extraction/gost_cipher_do_cnt@0061c7ec.c,1
openssl-101u,O3,x86,45,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_init@081db320.c,openssl-101u,O0,x86,45,./data/decomp/openssl-101u_x86_gcc_O0_extraction/gost_cipher_init@081db320.c,1
openssl-101u,O3,x86,46,./data/decomp/openssl-101u_x86_gcc_O3_extraction/GOST_CIPHER_PARAMS_new@081d9f00.c,openssl-101f,O1,arm,46,./data/decomp/openssl-101f_arm_gcc_O1_extraction/GOST_CIPHER_PARAMS_new@0011b224.c,1
openssl-101u,O3,x86,43,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_cleanup@081da1a0.c,openssl-101u,O3,x86,95,./data/decomp/openssl-101u_x86_gcc_O3_extraction/doapr_outch.constprop.0@0811a260.c,0
openssl-101u,O3,x86,44,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_ctl@081da6f0.c,openssl-101u,O1,x86,61,./data/decomp/openssl-101u_x86_gcc_O1_extraction/pub_print_gost94@081d8840.c,0
openssl-101u,O3,x86,82,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_do_cnt@081da310.c,openssl-101f,O3,arm,3,./data/decomp/openssl-101f_arm_gcc_O3_extraction/asn1_bio_write@001222c4.c,0
openssl-101u,O3,x86,45,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_init@081db320.c,openssl-101u,O1,arm,2,./data/decomp/openssl-101u_arm_gcc_O1_extraction/asn1_bio_free@00120ddc.c,0
openssl-101u,O3,x86,46,./data/decomp/openssl-101u_x86_gcc_O3_extraction/GOST_CIPHER_PARAMS_new@081d9f00.c,openssl-101f,O0,x86,68,./data/decomp/openssl-101f_x86_gcc_O0_extraction/__libc_csu_init@081e9f00.c,0
openssl-101u,O3,x86,83,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_imit_final@081dafc0.c,openssl-101u,O1,mips,83,./data/decomp/openssl-101u_mips_gcc_O1_extraction/gost_imit_final@0061de10.c,1
openssl-101u,O3,x86,47,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_imit_init_cpa@081da680.c,openssl-101u,O1,x86,47,./data/decomp/openssl-101u_x86_gcc_O1_extraction/gost_imit_init_cpa@081da680.c,1
openssl-101u,O3,x86,48,./data/decomp/openssl-101u_x86_gcc_O3_extraction/GOST_KEY_PARAMS_new@081d9e80.c,openssl-101u,O1,x86,48,./data/decomp/openssl-101u_x86_gcc_O1_extraction/GOST_KEY_PARAMS_new@081d9e80.c,1
openssl-101u,O3,x86,49,./data/decomp/openssl-101u_x86_gcc_O3_extraction/GOST_KEY_TRANSPORT_free@081d9d20.c,openssl-101u,O2,arm,49,./data/decomp/openssl-101u_arm_gcc_O2_extraction/GOST_KEY_TRANSPORT_free@00119e00.c,1
openssl-101u,O3,x86,50,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_param_free@081db560.c,openssl-101u,O0,mips,50,./data/decomp/openssl-101u_mips_gcc_O0_extraction/gost_param_free@0061e380.c,1
openssl-101u,O3,x86,83,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_imit_final@081dafc0.c,openssl-101u,O0,arm,29,./data/decomp/openssl-101u_arm_gcc_O0_extraction/ec_GFp_simple_group_check_discriminant@0012194c.c,0
openssl-101u,O3,x86,47,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_imit_init_cpa@081da680.c,openssl-101u,O0,mips,73,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_get0_nist_prime_224@0062ae4c.c,0
openssl-101u,O3,x86,48,./data/decomp/openssl-101u_x86_gcc_O3_extraction/GOST_KEY_PARAMS_new@081d9e80.c,openssl-101f,O2,mips,89,./data/decomp/openssl-101f_mips_gcc_O2_extraction/SSL_SESSION_free.part.2@004b0e94.c,0
openssl-101u,O3,x86,49,./data/decomp/openssl-101u_x86_gcc_O3_extraction/GOST_KEY_TRANSPORT_free@081d9d20.c,openssl-101f,O2,mips,85,./data/decomp/openssl-101f_mips_gcc_O2_extraction/load_pkcs12.constprop.4@004592d8.c,0
openssl-101u,O3,x86,50,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_param_free@081db560.c,openssl-101u,O3,x86,87,./data/decomp/openssl-101u_x86_gcc_O3_extraction/padlock_rand_bytes@081a7660.c,0
openssl-101u,O3,x86,51,./data/decomp/openssl-101u_x86_gcc_O3_extraction/hash_step@081db6d0.c,openssl-101f,O2,arm,51,./data/decomp/openssl-101f_arm_gcc_O2_extraction/hash_step@0011c248.c,1
openssl-101u,O3,x86,84,./data/decomp/openssl-101u_x86_gcc_O3_extraction/hwcrhk_init@081a16a0.c,openssl-101f,O3,mips,84,./data/decomp/openssl-101f_mips_gcc_O3_extraction/hwcrhk_init@005d6a80.c,1
openssl-101u,O3,x86,52,./data/decomp/openssl-101u_x86_gcc_O3_extraction/i2d_GOST_KEY_AGREEMENT_INFO@081d9de0.c,openssl-101u,O0,arm,52,./data/decomp/openssl-101u_arm_gcc_O0_extraction/i2d_GOST_KEY_AGREEMENT_INFO@00119e48.c,1
openssl-101u,O3,x86,53,./data/decomp/openssl-101u_x86_gcc_O3_extraction/i2d_GOST_KEY_TRANSPORT@081d9ce0.c,openssl-101f,O3,mips,53,./data/decomp/openssl-101f_mips_gcc_O3_extraction/i2d_GOST_KEY_TRANSPORT@0061cb18.c,1
openssl-101u,O3,x86,85,./data/decomp/openssl-101u_x86_gcc_O3_extraction/load_pkcs12.constprop.4@0807a4c0.c,openssl-101f,O1,x86,85,./data/decomp/openssl-101f_x86_gcc_O1_extraction/load_pkcs12.constprop.4@08079a50.c,1
openssl-101u,O3,x86,51,./data/decomp/openssl-101u_x86_gcc_O3_extraction/hash_step@081db6d0.c,openssl-101f,O0,x86,3,./data/decomp/openssl-101f_x86_gcc_O0_extraction/asn1_bio_write@081e5170.c,0
openssl-101u,O3,x86,84,./data/decomp/openssl-101u_x86_gcc_O3_extraction/hwcrhk_init@081a16a0.c,openssl-101f,O3,x86,86,./data/decomp/openssl-101f_x86_gcc_O3_extraction/padlock_init@081a9ad0.c,0
openssl-101u,O3,x86,52,./data/decomp/openssl-101u_x86_gcc_O3_extraction/i2d_GOST_KEY_AGREEMENT_INFO@081d9de0.c,openssl-101f,O2,arm,19,./data/decomp/openssl-101f_arm_gcc_O2_extraction/d2i_GOST_KEY_PARAMS@0011b1dc.c,0
openssl-101u,O3,x86,53,./data/decomp/openssl-101u_x86_gcc_O3_extraction/i2d_GOST_KEY_TRANSPORT@081d9ce0.c,openssl-101u,O2,x86,11,./data/decomp/openssl-101u_x86_gcc_O2_extraction/BN_GF2m_mod_mul@081e0dc0.c,0
openssl-101u,O3,x86,85,./data/decomp/openssl-101u_x86_gcc_O3_extraction/load_pkcs12.constprop.4@0807a4c0.c,openssl-101u,O0,x86,78,./data/decomp/openssl-101u_x86_gcc_O0_extraction/ec_GFp_nist_field_mul@081e2e50.c,0
openssl-101u,O3,x86,97,./data/decomp/openssl-101u_x86_gcc_O3_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@080f1a40.c,openssl-101u,O0,arm,97,./data/decomp/openssl-101u_arm_gcc_O0_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@0008653c.c,1
openssl-101u,O3,x86,86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/padlock_init@081a8550.c,openssl-101f,O2,x86,86,./data/decomp/openssl-101f_x86_gcc_O2_extraction/padlock_init@081a9ad0.c,1
openssl-101u,O3,x86,87,./data/decomp/openssl-101u_x86_gcc_O3_extraction/padlock_rand_bytes@081a7660.c,openssl-101f,O3,x86,87,./data/decomp/openssl-101f_x86_gcc_O3_extraction/padlock_rand_bytes@081a8be0.c,1
openssl-101u,O3,x86,55,./data/decomp/openssl-101u_x86_gcc_O3_extraction/param_copy_gost94@081d82c0.c,openssl-101u,O1,arm,55,./data/decomp/openssl-101u_arm_gcc_O1_extraction/param_copy_gost94@00118de8.c,1
openssl-101u,O3,x86,56,./data/decomp/openssl-101u_x86_gcc_O3_extraction/param_print_gost01@081d86e0.c,openssl-101f,O1,mips,56,./data/decomp/openssl-101f_mips_gcc_O1_extraction/param_print_gost01@0061abe4.c,1
openssl-101u,O3,x86,97,./data/decomp/openssl-101u_x86_gcc_O3_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@080f1a40.c,openssl-101f,O2,mips,90,./data/decomp/openssl-101f_mips_gcc_O2_extraction/surewarehk_finish@005d8534.c,0
openssl-101u,O3,x86,86,./data/decomp/openssl-101u_x86_gcc_O3_extraction/padlock_init@081a8550.c,openssl-101u,O3,mips,24,./data/decomp/openssl-101u_mips_gcc_O3_extraction/dlfcn_globallookup@00629030.c,0
openssl-101u,O3,x86,87,./data/decomp/openssl-101u_x86_gcc_O3_extraction/padlock_rand_bytes@081a7660.c,openssl-101u,O0,x86,41,./data/decomp/openssl-101u_x86_gcc_O0_extraction/get_gost_engine_param@081db600.c,0
